"image_num","folder","file_name","box","blade_position","grid_position","under_review","suggested_id","Navicula","Tabularia","Cylindrotheca","Pseudonitzschia","Gomphonemopsis","Hyalodiscus","Coscinodiscus","Plagiotropis","Nitzschia","Rhoicosphenia","Pseudogomphonema","Thalassiosira","Eucampia","Chaetoceros","Diploneis","Entomoneis","Pariraphis","Planothidium","Halamphora","Achnanthes","Amphora","Petroneis","Bacillaria","Ellerbeckia","Minidiscus","Fragilariopsis","Rhizosolenia","Fogedia","Skeletonema","Pleurosigma","Gomphoseptatum","Licmophora","Cocconeis","Actinoptychus","Attheya","Cyclotella","Dimeregramma","Ditylum","Donkinia","Epithemia","Eupyxidicula","Encyonema","Fallacia","Grammatophora","Gyrosigma","Hanzschia","Haslea","Hobaniella","Leptocylindrus","Lyrella","Melosira","Odontella","Opephora","Paralia","Paribellus","Plagiogramma","Podosira","Psammodictyon","Rhabdonema","Rhopalodia","Trigonium","Trachyneis","Tryblionella","Undatella","total"
3,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_11(x500)","0_8_3Mc","proximal","A2",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_11(x500)","0_8_3Mc","proximal","B2",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_11(x500)","0_8_3Mc","proximal","C2",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_11(x500)","0_8_3Mc","proximal","A3",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_11(x500)","0_8_3Mc","proximal","B3",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_11(x500)","0_8_3Mc","proximal","C3",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_14(x500)","0_8_3Mc","proximal","A1",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_14(x500)","0_8_3Mc","proximal","B1",0,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_14(x500)","0_8_3Mc","proximal","C1",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_14(x500)","0_8_3Mc","proximal","A2",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_14(x500)","0_8_3Mc","proximal","B2",0,"0",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_14(x500)","0_8_3Mc","proximal","C2",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_14(x500)","0_8_3Mc","proximal","A3",0,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_14(x500)","0_8_3Mc","proximal","B3",0,"0",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
4,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_14(x500)","0_8_3Mc","proximal","C3",0,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_16(x500)","0_8_3Mc","proximal","A1",0,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_16(x500)","0_8_3Mc","proximal","B1",0,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_16(x500)","0_8_3Mc","proximal","C1",0,"0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
6,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_16(x500)","0_8_3Mc","proximal","A2",0,"0",0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
6,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_16(x500)","0_8_3Mc","proximal","B2",0,"0",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
6,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_16(x500)","0_8_3Mc","proximal","C2",0,"0",5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
6,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_16(x500)","0_8_3Mc","proximal","A3",1,"0",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
6,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_16(x500)","0_8_3Mc","proximal","B3",0,"0",6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
6,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_16(x500)","0_8_3Mc","proximal","C3",0,"0",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_19(x500)","0_8_3Mc","proximal","A1",0,"0",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_19(x500)","0_8_3Mc","proximal","B1",0,"0",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_19(x500)","0_8_3Mc","proximal","C1",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_19(x500)","0_8_3Mc","proximal","A2",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_19(x500)","0_8_3Mc","proximal","B2",0,"0",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_19(x500)","0_8_3Mc","proximal","C2",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_19(x500)","0_8_3Mc","proximal","A3",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_19(x500)","0_8_3Mc","proximal","B3",0,"0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_19(x500)","0_8_3Mc","proximal","C3",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_23(x500)","0_8_3Mc","proximal","A1",0,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_23(x500)","0_8_3Mc","proximal","B1",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_23(x500)","0_8_3Mc","proximal","C1",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_23(x500)","0_8_3Mc","proximal","A2",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_23(x500)","0_8_3Mc","proximal","B2",0,"0",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_23(x500)","0_8_3Mc","proximal","C2",0,"0",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_23(x500)","0_8_3Mc","proximal","A3",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_23(x500)","0_8_3Mc","proximal","B3",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_23(x500)","0_8_3Mc","proximal","C3",0,"0",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10,"eelgrass_images_counted"," Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_26(x500)","0_8_3Mc","proximal","A1",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,"eelgrass_images_counted"," Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_26(x500)","0_8_3Mc","proximal","B1",0,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,"eelgrass_images_counted"," Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_26(x500)","0_8_3Mc","proximal","C1",0,"0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
10,"eelgrass_images_counted"," Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_26(x500)","0_8_3Mc","proximal","A2",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,"eelgrass_images_counted"," Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_26(x500)","0_8_3Mc","proximal","B2",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,"eelgrass_images_counted"," Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_26(x500)","0_8_3Mc","proximal","C2",0,"0",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10,"eelgrass_images_counted"," Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_26(x500)","0_8_3Mc","proximal","A3",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,"eelgrass_images_counted"," Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_26(x500)","0_8_3Mc","proximal","B3",0,"0",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,"eelgrass_images_counted"," Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_26(x500)","0_8_3Mc","proximal","C3",0,"0",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
11,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_28(x500)","0_8_3Mc","proximal","A1",0,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_28(x500)","0_8_3Mc","proximal","B1",0,"0",1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
11,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_28(x500)","0_8_3Mc","proximal","C1",0,"0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
11,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_28(x500)","0_8_3Mc","proximal","A2",0,"0",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_28(x500)","0_8_3Mc","proximal","B2",0,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
11,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_28(x500)","0_8_3Mc","proximal","C2",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_28(x500)","0_8_3Mc","proximal","A3",0,"0",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
11,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_28(x500)","0_8_3Mc","proximal","B3",0,"0",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
11,"eelgrass_images_counted","Proximal En Mar 7-2021 Zm-MHMPP-Box 0_stb 8 AVA-May 10-2023_001b(x500)_28(x500)","0_8_3Mc","proximal","C3",0,"0",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
